trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost,marketing_cost,net_profit
16061,2023-06-03,1,119,186,1,2800.0,1695.0,1105.0,50.0,33.75,1021.25
16062,2025-03-22,3,113,1008,1,58000.0,37157.0,20843.0,376.0,477.3,19989.7
16063,2024-11-18,6,126,36,1,24000.0,17991.0,6009.0,1005.0,392.86,4611.14
16064,2023-09-05,6,121,813,2,1600.0,1052.0,548.0,2010.0,23.1,-1485.1
16065,2025-05-28,4,124,205,1,48000.0,33033.0,14967.0,376.0,492.61,14098.39
16066,2023-03-07,8,125,314,5,22500.0,15430.0,7070.0,250.0,143.49,6676.51
16067,2023-05-17,1,121,1106,1,800.0,526.0,274.0,376.0,8.77,-110.77
16068,2023-10-04,10,121,142,2,1600.0,1052.0,548.0,2010.0,27.77,-1489.77
16069,2023-11-23,7,112,869,1,38000.0,25796.0,12204.0,376.0,831.43,10996.57
16070,2024-04-24,6,125,1002,2,9000.0,6172.0,2828.0,752.0,55.6,2020.4
16071,2025-05-21,1,121,158,5,4000.0,2630.0,1370.0,1880.0,39.22,-549.22
16072,2025-11-07,10,125,1122,2,9000.0,6172.0,2828.0,752.0,91.12,1984.88
16073,2024-01-13,2,118,144,2,7000.0,4946.0,2054.0,752.0,0.0,1302.0
16074,2024-09-10,5,137,1062,2,4400.0,2844.0,1556.0,100.0,143.51,1312.49
16075,2024-11-08,7,117,423,1,290000.0,209699.0,80301.0,499.0,7461.16,72340.84
16076,2024-05-29,2,116,981,1,145000.0,90588.0,54412.0,50.0,1425.01,52936.99
16077,2024-02-27,4,136,1102,2,5000.0,3212.0,1788.0,2010.0,176.38,-398.38
16078,2025-11-14,1,119,111,3,8400.0,5085.0,3315.0,1497.0,161.96,1656.04
16079,2023-02-06,1,121,304,1,800.0,526.0,274.0,499.0,16.74,-241.74
16080,2024-01-15,3,121,898,1,800.0,526.0,274.0,499.0,0.0,-225.0
16081,2025-07-15,2,130,184,1,130000.0,83075.0,46925.0,1005.0,650.29,45269.71
16082,2024-12-07,2,136,1140,5,12500.0,8030.0,4470.0,250.0,544.96,3675.04
16083,2025-02-16,1,133,663,1,45000.0,32905.0,12095.0,1005.0,1908.86,9181.14
16084,2024-12-04,7,137,566,2,4400.0,2844.0,1556.0,998.0,191.83,366.17
16085,2023-05-30,11,137,945,2,4400.0,2844.0,1556.0,998.0,202.14,355.86
16086,2023-02-25,10,121,397,5,4000.0,2630.0,1370.0,5025.0,83.72,-3738.72
16087,2023-10-17,4,135,1194,1,12000.0,8606.0,3394.0,499.0,322.97,2572.03
16088,2024-02-23,1,117,106,1,290000.0,209699.0,80301.0,376.0,7945.88,71979.12
16089,2024-10-28,5,125,657,1,4500.0,3086.0,1414.0,50.0,32.65,1331.35
16090,2025-10-23,3,121,1132,3,2400.0,1578.0,822.0,1497.0,0.0,-675.0
16091,2023-08-16,2,124,954,1,48000.0,33033.0,14967.0,499.0,209.8,14258.2
16092,2025-10-02,1,112,63,1,38000.0,25796.0,12204.0,499.0,0.0,11705.0
16093,2023-09-10,1,112,937,1,38000.0,25796.0,12204.0,376.0,548.64,11279.36
16094,2025-10-11,7,123,679,1,9500.0,7113.0,2387.0,499.0,93.64,1794.36
16095,2023-04-09,7,124,1040,1,48000.0,33033.0,14967.0,376.0,341.86,14249.14
16096,2025-08-04,3,119,552,3,8400.0,5085.0,3315.0,3015.0,149.81,150.19
16097,2023-12-25,7,121,331,3,2400.0,1578.0,822.0,3015.0,63.07,-2256.07
16098,2024-05-18,1,123,59,1,9500.0,7113.0,2387.0,376.0,0.0,2011.0
16099,2025-03-19,6,136,519,1,2500.0,1606.0,894.0,376.0,45.48,472.52
16100,2024-09-20,8,125,1069,1,4500.0,3086.0,1414.0,499.0,20.58,894.42
16101,2024-02-20,9,120,172,1,1500.0,1029.0,471.0,376.0,41.1,53.9
16102,2024-08-28,4,108,1115,1,48000.0,31082.0,16918.0,376.0,360.95,16181.05
16103,2023-02-17,2,111,968,1,185000.0,117065.0,67935.0,376.0,3872.17,63686.83
16104,2025-12-28,6,121,153,1,800.0,526.0,274.0,1005.0,17.62,-748.62
16105,2023-06-20,7,121,85,1,800.0,526.0,274.0,376.0,9.64,-111.64
16106,2023-12-22,4,118,199,5,17500.0,12365.0,5135.0,2495.0,459.85,2180.15
16107,2025-09-17,4,115,1124,1,230000.0,161913.0,68087.0,499.0,3358.16,64229.84
16108,2023-09-11,4,137,137,1,2200.0,1422.0,778.0,376.0,57.77,344.23
16109,2023-07-15,7,123,490,1,9500.0,7113.0,2387.0,376.0,0.0,2011.0
16110,2025-12-22,9,136,925,3,7500.0,4818.0,2682.0,1497.0,316.46,868.54
16111,2023-08-14,4,136,1039,3,7500.0,4818.0,2682.0,150.0,229.09,2302.91
16112,2025-11-09,1,132,983,1,38000.0,23961.0,14039.0,376.0,1252.01,12410.99
16113,2025-09-15,2,125,400,2,9000.0,6172.0,2828.0,2010.0,84.55,733.45
16114,2024-04-09,2,119,200,2,5600.0,3390.0,2210.0,752.0,151.84,1306.16
16115,2025-03-21,1,133,666,1,45000.0,32905.0,12095.0,376.0,818.57,10900.43
16116,2023-12-25,2,118,383,3,10500.0,7419.0,3081.0,3015.0,275.91,-209.91
16117,2025-09-04,8,108,704,1,48000.0,31082.0,16918.0,376.0,234.31,16307.69
16118,2024-08-07,1,136,481,2,5000.0,3212.0,1788.0,752.0,132.66,903.34
16119,2024-01-11,4,101,836,1,260000.0,167880.0,92120.0,1005.0,1841.97,89273.03
16120,2025-05-14,2,121,1091,1,800.0,526.0,274.0,1005.0,7.84,-738.84
16121,2024-12-10,5,118,1124,1,3500.0,2473.0,1027.0,499.0,65.03,462.97
16122,2023-06-05,4,118,57,1,3500.0,2473.0,1027.0,499.0,42.18,485.82
16123,2023-03-12,10,123,780,1,9500.0,7113.0,2387.0,376.0,60.58,1950.42
16124,2025-10-20,4,135,1027,1,12000.0,8606.0,3394.0,1005.0,434.34,1954.66
16125,2025-08-26,5,135,583,1,12000.0,8606.0,3394.0,376.0,0.0,3018.0
16126,2023-06-30,5,128,151,1,58000.0,37743.0,20257.0,499.0,205.77,19552.23
16127,2024-05-13,3,119,915,1,2800.0,1695.0,1105.0,1005.0,27.52,72.48
16128,2024-04-15,3,118,566,1,3500.0,2473.0,1027.0,499.0,94.9,433.1
16129,2024-02-23,3,111,116,1,185000.0,117065.0,67935.0,1005.0,5068.92,61861.08
16130,2023-03-12,10,120,192,3,4500.0,3087.0,1413.0,1128.0,66.67,218.33
16131,2023-01-19,5,107,21,1,65000.0,40453.0,24547.0,50.0,359.99,24137.01
16132,2025-02-15,4,125,285,2,9000.0,6172.0,2828.0,100.0,0.0,2728.0
16133,2023-07-28,7,110,115,1,24000.0,15039.0,8961.0,376.0,213.44,8371.56
16134,2024-10-18,11,123,72,1,9500.0,7113.0,2387.0,376.0,68.93,1942.07
16135,2024-08-19,2,136,447,2,5000.0,3212.0,1788.0,752.0,132.66,903.34
16136,2024-09-18,4,121,710,3,2400.0,1578.0,822.0,1128.0,35.68,-341.68
16137,2025-07-06,4,137,700,1,2200.0,1422.0,778.0,376.0,54.24,347.76
16138,2024-02-26,1,136,216,2,5000.0,3212.0,1788.0,100.0,176.38,1511.62
16139,2023-10-26,5,125,269,1,4500.0,3086.0,1414.0,376.0,35.62,1002.38
16140,2025-02-14,11,136,475,2,5000.0,3212.0,1788.0,752.0,212.1,823.9
16141,2024-09-17,5,137,1121,3,6600.0,4266.0,2334.0,3015.0,215.27,-896.27
16142,2024-02-04,6,101,907,1,260000.0,167880.0,92120.0,499.0,1766.81,89854.19
16143,2023-05-20,1,113,676,1,58000.0,37157.0,20843.0,376.0,635.5,19831.5
16144,2024-09-20,5,137,338,3,6600.0,4266.0,2334.0,1128.0,215.27,990.73
16145,2025-11-13,6,121,494,3,2400.0,1578.0,822.0,1128.0,46.28,-352.28
16146,2025-04-07,8,125,477,3,13500.0,9258.0,4242.0,1128.0,115.03,2998.97
16147,2024-07-27,2,118,398,5,17500.0,12365.0,5135.0,5025.0,268.49,-158.49
16148,2024-12-07,1,125,342,1,4500.0,3086.0,1414.0,1005.0,25.24,383.76
16149,2025-11-08,2,129,66,1,68000.0,46007.0,21993.0,1005.0,985.05,20002.95
16150,2025-06-23,2,113,887,1,58000.0,37157.0,20843.0,1005.0,1132.0,18706.0
16151,2025-08-07,7,118,135,2,7000.0,4946.0,2054.0,100.0,124.84,1829.16
16152,2025-03-21,12,121,469,2,1600.0,1052.0,548.0,998.0,13.17,-463.17
16153,2024-12-12,4,118,821,5,17500.0,12365.0,5135.0,5025.0,325.14,-215.14
16154,2025-08-25,2,136,511,3,7500.0,4818.0,2682.0,1128.0,0.0,1554.0
16155,2025-03-08,1,120,657,3,4500.0,3087.0,1413.0,150.0,37.03,1225.97
16156,2023-08-05,3,105,363,1,85000.0,52017.0,32983.0,1005.0,600.52,31377.48
16157,2024-01-27,3,137,1132,1,2200.0,1422.0,778.0,499.0,81.86,197.14
16158,2023-06-10,5,135,676,1,12000.0,8606.0,3394.0,376.0,520.81,2497.19
16159,2025-08-03,9,120,28,3,4500.0,3087.0,1413.0,1128.0,80.25,204.75
16160,2025-10-29,4,124,293,1,48000.0,33033.0,14967.0,1005.0,473.14,13488.86
16161,2024-02-21,3,135,248,1,12000.0,8606.0,3394.0,499.0,423.31,2471.69
16162,2023-09-05,2,137,873,1,2200.0,1422.0,778.0,1005.0,57.77,-284.77
16163,2025-05-15,1,127,726,1,9500.0,6907.0,2593.0,376.0,97.5,2119.5
16164,2025-03-20,4,118,483,1,3500.0,2473.0,1027.0,499.0,28.8,499.2
16165,2024-10-18,4,111,1110,1,185000.0,117065.0,67935.0,376.0,4027.93,63531.07
16166,2024-02-26,6,119,1109,3,8400.0,5085.0,3315.0,1497.0,230.16,1587.84
16167,2024-09-16,1,137,803,3,6600.0,4266.0,2334.0,3015.0,215.27,-896.27
16168,2023-08-30,6,119,212,1,2800.0,1695.0,1105.0,376.0,82.88,646.12
16169,2025-10-11,10,137,910,3,6600.0,4266.0,2334.0,150.0,238.89,1945.11
16170,2023-06-16,7,117,261,1,290000.0,209699.0,80301.0,376.0,3495.09,76429.91
16171,2024-03-08,1,118,880,2,7000.0,4946.0,2054.0,752.0,139.12,1162.88
16172,2024-07-14,6,116,50,1,145000.0,90588.0,54412.0,1005.0,2224.64,51182.36
16173,2025-08-01,5,120,416,3,4500.0,3087.0,1413.0,1128.0,80.25,204.75
16174,2025-02-07,1,118,661,1,3500.0,2473.0,1027.0,376.0,70.48,580.52
16175,2024-08-31,2,117,492,1,290000.0,209699.0,80301.0,1005.0,0.0,79296.0
16176,2023-05-25,5,119,294,1,2800.0,1695.0,1105.0,50.0,30.68,1024.32
16177,2024-05-09,7,125,918,2,9000.0,6172.0,2828.0,998.0,0.0,1830.0
16178,2025-07-22,3,108,799,1,48000.0,31082.0,16918.0,376.0,0.0,16542.0
16179,2025-04-24,2,119,1177,1,2800.0,1695.0,1105.0,499.0,34.32,571.68
16180,2023-06-28,2,107,323,1,65000.0,40453.0,24547.0,376.0,358.92,23812.08
16181,2024-05-11,1,133,1085,1,45000.0,32905.0,12095.0,376.0,929.26,10789.74
16182,2024-04-21,1,124,654,1,48000.0,33033.0,14967.0,50.0,296.56,14620.44
16183,2025-05-23,3,106,1086,1,320000.0,198987.0,121013.0,50.0,0.0,120963.0
16184,2025-10-17,5,121,709,1,800.0,526.0,274.0,1005.0,0.0,-731.0
16185,2025-11-17,11,121,564,5,4000.0,2630.0,1370.0,5025.0,77.13,-3732.13
16186,2025-07-24,9,132,486,1,38000.0,23961.0,14039.0,376.0,936.88,12726.12
16187,2025-02-27,11,118,1186,1,3500.0,2473.0,1027.0,376.0,70.48,580.52
16188,2023-05-24,2,137,1155,1,2200.0,1422.0,778.0,376.0,101.07,300.93
16189,2024-05-26,10,118,544,3,10500.0,7419.0,3081.0,150.0,103.19,2827.81
16190,2023-08-28,9,130,930,1,130000.0,83075.0,46925.0,499.0,872.87,45553.13
16191,2024-09-25,5,137,353,2,4400.0,2844.0,1556.0,100.0,143.51,1312.49
16192,2025-12-15,10,121,664,1,800.0,526.0,274.0,499.0,17.62,-242.62
16193,2024-09-06,5,130,363,1,130000.0,83075.0,46925.0,1005.0,602.44,45317.56
16194,2024-01-10,8,100,150,1,125000.0,87901.0,37099.0,376.0,885.56,35837.44
16195,2024-04-07,4,108,566,1,48000.0,31082.0,16918.0,499.0,377.99,16041.01
16196,2023-02-15,7,119,163,1,2800.0,1695.0,1105.0,1005.0,58.61,41.39
16197,2023-11-09,3,113,136,1,58000.0,37157.0,20843.0,376.0,1269.03,19197.97
16198,2023-12-06,6,121,787,2,1600.0,1052.0,548.0,752.0,42.04,-246.04
16199,2023-02-04,3,108,1123,1,48000.0,31082.0,16918.0,376.0,492.59,16049.41
16200,2025-05-26,12,102,851,1,195000.0,141052.0,53948.0,376.0,0.0,53572.0
16201,2023-08-11,11,114,595,1,75000.0,53367.0,21633.0,376.0,2220.07,19036.93
16202,2023-11-08,3,112,599,1,38000.0,25796.0,12204.0,499.0,831.43,10873.57
16203,2023-04-14,1,134,784,1,28000.0,17855.0,10145.0,50.0,889.95,9205.05
16204,2023-12-12,4,120,851,1,1500.0,1029.0,471.0,376.0,39.42,55.58
16205,2023-05-26,3,104,287,1,310000.0,196558.0,113442.0,1005.0,1999.9,110437.1
16206,2024-12-17,1,118,574,1,3500.0,2473.0,1027.0,1005.0,65.03,-43.03
16207,2025-12-19,1,109,119,1,42000.0,31127.0,10873.0,376.0,0.0,10497.0
16208,2024-01-20,2,119,801,3,8400.0,5085.0,3315.0,3015.0,0.0,300.0
16209,2024-01-10,3,137,1146,2,4400.0,2844.0,1556.0,752.0,163.72,640.28
16210,2025-12-06,6,110,799,1,24000.0,15039.0,8961.0,376.0,0.0,8585.0
16211,2023-03-31,7,134,447,1,28000.0,17855.0,10145.0,376.0,1255.28,8513.72
16212,2023-01-27,4,108,282,1,48000.0,31082.0,16918.0,499.0,265.84,16153.16
16213,2024-08-19,12,125,1089,1,4500.0,3086.0,1414.0,376.0,44.49,993.51
16214,2024-10-08,12,118,120,1,3500.0,2473.0,1027.0,50.0,76.2,900.8
16215,2024-03-12,1,113,38,1,58000.0,37157.0,20843.0,376.0,1152.68,19314.32
16216,2023-01-12,4,130,248,1,130000.0,83075.0,46925.0,499.0,813.22,45612.78
16217,2023-11-12,3,120,177,1,1500.0,1029.0,471.0,1005.0,32.82,-566.82
16218,2023-03-31,4,120,498,3,4500.0,3087.0,1413.0,1128.0,66.67,218.33
16219,2023-02-05,10,136,403,3,7500.0,4818.0,2682.0,1497.0,267.92,917.08
16220,2024-11-13,1,137,1180,2,4400.0,2844.0,1556.0,752.0,0.0,804.0
16221,2024-01-08,4,125,249,1,4500.0,3086.0,1414.0,376.0,30.22,1007.78
16222,2023-11-03,6,118,1101,2,7000.0,4946.0,2054.0,100.0,153.16,1800.84
16223,2024-08-11,1,120,839,1,1500.0,1029.0,471.0,50.0,0.0,421.0
16224,2024-10-24,5,121,226,3,2400.0,1578.0,822.0,1128.0,52.25,-358.25
16225,2024-10-14,5,121,475,2,1600.0,1052.0,548.0,752.0,34.84,-238.84
16226,2025-05-24,5,119,18,3,8400.0,5085.0,3315.0,1128.0,82.36,2104.64
16227,2025-01-14,9,124,13,1,48000.0,33033.0,14967.0,499.0,375.47,14092.53
16228,2025-07-02,11,120,601,3,4500.0,3087.0,1413.0,1497.0,108.14,-192.14
16229,2025-02-27,2,120,470,2,3000.0,2058.0,942.0,752.0,60.41,129.59
16230,2023-06-08,5,125,732,1,4500.0,3086.0,1414.0,499.0,32.89,882.11
16231,2023-06-02,4,136,1170,5,12500.0,8030.0,4470.0,1880.0,542.51,2047.49
16232,2024-01-04,3,121,509,2,1600.0,1052.0,548.0,752.0,0.0,-204.0
16233,2025-03-03,9,136,157,2,5000.0,3212.0,1788.0,998.0,90.95,699.05
16234,2025-10-05,1,110,777,1,24000.0,15039.0,8961.0,1005.0,156.58,7799.42
16235,2025-12-08,1,136,155,2,5000.0,3212.0,1788.0,998.0,210.97,579.03
16236,2024-03-13,1,113,553,1,58000.0,37157.0,20843.0,499.0,1152.68,19191.32
16237,2025-08-06,3,125,58,2,9000.0,6172.0,2828.0,752.0,108.8,1967.2
16238,2023-04-02,8,127,1014,1,9500.0,6907.0,2593.0,50.0,67.66,2475.34
16239,2025-02-10,1,136,873,1,2500.0,1606.0,894.0,1005.0,106.05,-217.05
16240,2023-10-21,5,102,689,1,195000.0,141052.0,53948.0,376.0,1400.18,52171.82
16241,2024-07-12,4,133,92,1,45000.0,32905.0,12095.0,50.0,1312.56,10732.44
16242,2024-08-04,3,133,676,1,45000.0,32905.0,12095.0,376.0,1193.92,10525.08
16243,2025-10-24,7,118,674,3,10500.0,7419.0,3081.0,1497.0,0.0,1584.0
16244,2024-08-19,7,120,1071,3,4500.0,3087.0,1413.0,150.0,0.0,1263.0
16245,2024-09-08,1,135,1016,1,12000.0,8606.0,3394.0,50.0,391.39,2952.61
16246,2023-04-03,1,120,7,5,7500.0,5145.0,2355.0,1880.0,170.56,304.44
16247,2025-11-01,9,134,475,1,28000.0,17855.0,10145.0,376.0,922.53,8846.47
16248,2023-01-18,6,134,280,1,28000.0,17855.0,10145.0,376.0,1518.59,8250.41
16249,2023-11-29,8,120,187,3,4500.0,3087.0,1413.0,1497.0,98.46,-182.46
16250,2023-12-07,6,118,157,3,10500.0,7419.0,3081.0,1497.0,275.91,1308.09
16251,2023-12-13,11,120,248,5,7500.0,5145.0,2355.0,2495.0,197.08,-337.08
16252,2025-12-28,3,118,1149,1,3500.0,2473.0,1027.0,1005.0,77.11,-55.11
16253,2024-11-10,4,118,917,1,3500.0,2473.0,1027.0,499.0,90.05,437.95
16254,2025-04-19,6,120,210,3,4500.0,3087.0,1413.0,1497.0,55.15,-139.15
16255,2024-04-08,2,125,872,1,4500.0,3086.0,1414.0,499.0,27.8,887.2
16256,2023-05-22,3,112,380,1,38000.0,25796.0,12204.0,376.0,416.36,11411.64
16257,2025-08-12,8,119,587,1,2800.0,1695.0,1105.0,50.0,49.94,1005.06
16258,2024-06-18,1,123,253,1,9500.0,7113.0,2387.0,1005.0,58.25,1323.75
16259,2025-04-09,12,120,1081,2,3000.0,2058.0,942.0,998.0,36.77,-92.77
16260,2024-09-27,2,117,132,1,290000.0,209699.0,80301.0,376.0,4311.05,75613.95
16261,2025-01-31,8,118,997,3,10500.0,7419.0,3081.0,1128.0,124.09,1828.91
16262,2024-01-25,1,125,732,1,4500.0,3086.0,1414.0,499.0,30.22,884.78
16263,2023-08-06,2,115,840,1,230000.0,161913.0,68087.0,376.0,6808.21,60902.79
16264,2023-11-07,3,121,523,1,800.0,526.0,274.0,1005.0,17.5,-748.5
16265,2023-10-06,4,121,705,1,800.0,526.0,274.0,376.0,13.88,-115.88
16266,2025-09-29,9,121,201,2,1600.0,1052.0,548.0,2010.0,23.36,-1485.36
16267,2024-12-08,3,121,180,1,800.0,526.0,274.0,1005.0,14.86,-745.86
16268,2024-08-24,5,118,963,1,3500.0,2473.0,1027.0,50.0,0.0,977.0
16269,2024-11-26,8,118,396,2,7000.0,4946.0,2054.0,2010.0,180.1,-136.1
16270,2024-08-24,9,119,321,2,5600.0,3390.0,2210.0,752.0,0.0,1458.0
16271,2024-10-12,2,133,758,1,45000.0,32905.0,12095.0,499.0,1318.82,10277.18
16272,2023-06-10,2,107,662,1,65000.0,40453.0,24547.0,499.0,358.92,23689.08
16273,2025-01-12,1,126,214,1,24000.0,17991.0,6009.0,376.0,187.74,5445.26
16274,2025-12-18,12,128,436,1,58000.0,37743.0,20257.0,376.0,0.0,19881.0
16275,2024-06-25,12,118,1152,3,10500.0,7419.0,3081.0,1128.0,148.22,1804.78
16276,2025-09-25,1,113,581,1,58000.0,37157.0,20843.0,50.0,846.84,19946.16
16277,2025-12-02,2,118,286,1,3500.0,2473.0,1027.0,50.0,77.11,899.89
16278,2024-07-06,5,100,902,1,125000.0,87901.0,37099.0,50.0,989.68,36059.32
16279,2025-04-13,2,109,249,1,42000.0,31127.0,10873.0,376.0,0.0,10497.0
16280,2023-10-28,6,120,640,5,7500.0,5145.0,2355.0,1880.0,130.15,344.85
16281,2024-05-10,4,118,715,3,10500.0,7419.0,3081.0,1497.0,103.19,1480.81
16282,2025-11-02,5,119,730,1,2800.0,1695.0,1105.0,376.0,53.99,675.01
16283,2024-09-25,7,101,577,1,260000.0,167880.0,92120.0,499.0,1134.68,90486.32
16284,2023-09-30,2,136,141,1,2500.0,1606.0,894.0,499.0,65.64,329.36
16285,2025-09-05,6,120,465,1,1500.0,1029.0,471.0,376.0,21.9,73.1
16286,2023-12-16,1,111,1172,1,185000.0,117065.0,67935.0,376.0,4861.29,62697.71
16287,2023-12-22,3,127,2,1,9500.0,6907.0,2593.0,1005.0,115.47,1472.53
16288,2024-10-31,2,125,739,3,13500.0,9258.0,4242.0,3015.0,97.95,1129.05
16289,2024-02-22,5,117,622,1,290000.0,209699.0,80301.0,50.0,7945.88,72305.12
16290,2024-08-17,2,128,177,1,58000.0,37743.0,20257.0,1005.0,228.27,19023.73
16291,2023-12-13,2,121,211,1,800.0,526.0,274.0,376.0,21.02,-123.02
16292,2025-08-26,2,116,710,1,145000.0,90588.0,54412.0,376.0,2585.96,51450.04
16293,2023-03-19,8,117,71,1,290000.0,209699.0,80301.0,376.0,4296.29,75628.71
16294,2024-10-29,5,125,233,1,4500.0,3086.0,1414.0,499.0,32.65,882.35
16295,2023-02-03,9,137,972,3,6600.0,4266.0,2334.0,1497.0,235.77,601.23
16296,2023-11-04,5,110,198,1,24000.0,15039.0,8961.0,1005.0,217.67,7738.33
16297,2023-05-23,1,120,859,2,3000.0,2058.0,942.0,100.0,32.87,809.13
16298,2023-02-13,3,136,1034,3,7500.0,4818.0,2682.0,1128.0,267.92,1286.08
16299,2025-10-25,4,121,1015,1,800.0,526.0,274.0,499.0,0.0,-225.0
16300,2023-12-19,1,136,365,3,7500.0,4818.0,2682.0,3015.0,236.7,-569.7
16301,2025-07-20,9,120,1033,3,4500.0,3087.0,1413.0,150.0,108.14,1154.86
16302,2024-11-01,12,118,925,2,7000.0,4946.0,2054.0,998.0,180.1,875.9
16303,2025-09-22,2,126,659,1,24000.0,17991.0,6009.0,1005.0,225.46,4778.54
16304,2025-03-23,8,118,1106,3,10500.0,7419.0,3081.0,1128.0,86.41,1866.59
16305,2025-01-13,6,124,715,1,48000.0,33033.0,14967.0,499.0,375.47,14092.53
16306,2023-12-09,5,137,550,3,6600.0,4266.0,2334.0,1128.0,208.29,997.71
16307,2024-06-12,12,105,46,1,85000.0,52017.0,32983.0,376.0,718.87,31888.13
16308,2024-11-24,5,124,767,1,48000.0,33033.0,14967.0,376.0,785.71,13805.29
16309,2025-02-28,1,120,804,1,1500.0,1029.0,471.0,1005.0,30.2,-564.2
16310,2023-04-12,5,126,548,1,24000.0,17991.0,6009.0,376.0,170.93,5462.07
16311,2023-12-14,2,109,649,1,42000.0,31127.0,10873.0,376.0,220.45,10276.55
16312,2025-12-05,3,137,620,2,4400.0,2844.0,1556.0,100.0,185.66,1270.34
16313,2023-10-29,1,110,1200,1,24000.0,15039.0,8961.0,376.0,172.33,8412.67
16314,2024-04-13,4,136,712,3,7500.0,4818.0,2682.0,3015.0,179.1,-512.1
16315,2024-05-12,1,108,1133,1,48000.0,31082.0,16918.0,50.0,533.15,16334.85
16316,2024-11-09,2,124,374,1,48000.0,33033.0,14967.0,376.0,785.71,13805.29
16317,2023-09-12,1,127,1132,1,9500.0,6907.0,2593.0,499.0,90.61,2003.39
16318,2024-05-04,12,129,1059,1,68000.0,46007.0,21993.0,499.0,401.54,21092.46
16319,2025-05-20,6,103,795,1,98000.0,63780.0,34220.0,50.0,0.0,34170.0
16320,2023-11-13,11,133,552,1,45000.0,32905.0,12095.0,1005.0,2349.21,8740.79
16321,2023-03-04,2,135,1075,1,12000.0,8606.0,3394.0,499.0,537.98,2357.02
16322,2025-01-19,1,124,843,1,48000.0,33033.0,14967.0,376.0,375.47,14215.53
16323,2024-03-30,5,128,716,1,58000.0,37743.0,20257.0,376.0,267.58,19613.42
16324,2024-02-02,4,134,910,1,28000.0,17855.0,10145.0,50.0,987.73,9107.27
16325,2024-05-21,4,112,1176,1,38000.0,25796.0,12204.0,376.0,373.45,11454.55
16326,2024-10-05,1,108,1169,1,48000.0,31082.0,16918.0,376.0,199.31,16342.69
16327,2023-07-11,5,119,372,2,5600.0,3390.0,2210.0,100.0,0.0,2110.0
16328,2023-08-21,1,120,114,2,3000.0,2058.0,942.0,752.0,88.8,101.2
16329,2023-09-12,1,120,137,1,1500.0,1029.0,471.0,376.0,21.66,73.34
16330,2025-01-24,5,136,489,5,12500.0,8030.0,4470.0,5025.0,498.11,-1053.11
16331,2024-09-15,3,137,439,3,6600.0,4266.0,2334.0,150.0,215.27,1968.73
16332,2024-09-12,1,134,738,1,28000.0,17855.0,10145.0,1005.0,913.25,8226.75
16333,2023-02-18,7,125,1170,5,22500.0,15430.0,7070.0,1880.0,111.7,5078.3
16334,2024-06-26,6,135,595,1,12000.0,8606.0,3394.0,376.0,385.1,2632.9
16335,2023-05-05,2,112,865,1,38000.0,25796.0,12204.0,376.0,416.36,11411.64
16336,2023-10-27,2,137,1132,3,6600.0,4266.0,2334.0,1497.0,177.64,659.36
16337,2024-08-27,6,126,247,1,24000.0,17991.0,6009.0,376.0,237.28,5395.72
16338,2024-06-11,4,118,598,1,3500.0,2473.0,1027.0,1005.0,49.41,-27.41
16339,2023-04-05,6,135,381,1,12000.0,8606.0,3394.0,50.0,381.41,2962.59
16340,2025-07-31,6,125,954,3,13500.0,9258.0,4242.0,1497.0,64.73,2680.27
16341,2023-05-10,1,135,1037,1,12000.0,8606.0,3394.0,376.0,551.29,2466.71
16342,2025-05-12,2,119,266,5,14000.0,8475.0,5525.0,5025.0,137.27,362.73
16343,2025-09-21,10,136,804,5,12500.0,8030.0,4470.0,5025.0,393.92,-948.92
16344,2023-08-14,6,119,107,2,5600.0,3390.0,2210.0,100.0,165.77,1944.23
16345,2024-07-04,4,136,852,2,5000.0,3212.0,1788.0,2010.0,145.84,-367.84
16346,2023-06-24,3,120,636,1,1500.0,1029.0,471.0,376.0,18.08,76.92
16347,2025-10-19,8,118,47,1,3500.0,2473.0,1027.0,376.0,0.0,651.0
16348,2024-01-02,6,119,1026,5,14000.0,8475.0,5525.0,1880.0,0.0,3645.0
16349,2023-03-27,7,136,967,2,5000.0,3212.0,1788.0,998.0,224.16,565.84
16350,2023-05-17,1,124,210,1,48000.0,33033.0,14967.0,499.0,353.43,14114.57
16351,2025-03-22,3,128,904,1,58000.0,37743.0,20257.0,499.0,0.0,19758.0
16352,2023-08-05,9,121,549,5,4000.0,2630.0,1370.0,1880.0,118.4,-628.4
16353,2023-06-18,8,120,959,2,3000.0,2058.0,942.0,2010.0,36.16,-1104.16
16354,2024-01-16,4,133,1088,1,45000.0,32905.0,12095.0,499.0,1674.41,9921.59
16355,2025-05-12,1,120,623,3,4500.0,3087.0,1413.0,3015.0,44.12,-1646.12
16356,2024-06-06,1,121,839,1,800.0,526.0,274.0,50.0,11.29,212.71
16357,2024-01-23,7,127,714,1,9500.0,6907.0,2593.0,376.0,63.79,2153.21
16358,2023-03-30,7,125,1150,1,4500.0,3086.0,1414.0,376.0,28.7,1009.3
16359,2023-06-10,10,137,262,2,4400.0,2844.0,1556.0,752.0,190.97,613.03
16360,2025-10-04,10,119,598,2,5600.0,3390.0,2210.0,2010.0,0.0,200.0
16361,2025-03-21,4,113,809,1,58000.0,37157.0,20843.0,1005.0,477.3,19360.7
