Review_ID,Product_ID,Customer_ID,Rating,Review_Text
1501,P118,C0145,1,"Terrible, do not buy this! Very bad quality."
1502,P121,C0149,5,"Perfect, works exactly as described. Thanks TechStore."
1503,P127,C0833,2,"Not good, stopped working after a week."
1504,P132,C0267,2,"Not good, stopped working after a week."
1505,P106,C1163,2,"Not good, stopped working after a week."
1506,P106,C0494,3,"It is okay, nothing special."
1507,P137,C1200,5,Amazing quality for the price. Fast delivery.
1508,P126,C0561,3,"Average, expected better battery life."
1509,P113,C0170,4,Nice design but a bit expensive.
1510,P133,C0575,4,"Works well, satisfied with the purchase."
1511,P127,C0694,1,"Waste of money, totally disappointed."
1512,P131,C0685,1,"Waste of money, totally disappointed."
1513,P135,C0254,2,"Not good, stopped working after a week."
1514,P115,C0844,5,"Excellent product, highly recommended!"
1515,P119,C0366,5,"Perfect, works exactly as described. Thanks TechStore."
1516,P121,C0146,4,"Works well, satisfied with the purchase."
1517,P111,C0415,4,"Good, but shipping was a bit slow to Guelma."
1518,P127,C0281,5,Amazing quality for the price. Fast delivery.
1519,P107,C0222,3,"Average, expected better battery life."
1520,P104,C0169,1,"Waste of money, totally disappointed."
1521,P106,C0125,2,"Not good, stopped working after a week."
1522,P114,C0941,3,"It is okay, nothing special."
1523,P104,C1101,5,Amazing quality for the price. Fast delivery.
1524,P115,C1172,4,Nice design but a bit expensive.
1525,P102,C0890,1,"Terrible, do not buy this! Very bad quality."
1526,P126,C0915,1,"Waste of money, totally disappointed."
1527,P106,C0405,4,Nice design but a bit expensive.
1528,P106,C0389,4,Nice design but a bit expensive.
1529,P115,C0496,1,"Terrible, do not buy this! Very bad quality."
1530,P113,C0228,3,"It is okay, nothing special."
1531,P130,C0069,3,"It is okay, nothing special."
1532,P108,C0911,4,Nice design but a bit expensive.
1533,P109,C0926,4,Nice design but a bit expensive.
1534,P107,C0170,5,"Excellent product, highly recommended!"
1535,P110,C0043,1,"Terrible, do not buy this! Very bad quality."
1536,P136,C0545,3,"Average, expected better battery life."
1537,P116,C1060,4,"Good, but shipping was a bit slow to Guelma."
1538,P128,C1034,3,"It is okay, nothing special."
1539,P122,C0342,3,"It is okay, nothing special."
1540,P121,C0357,3,"It is okay, nothing special."
1541,P113,C0543,2,"Not good, stopped working after a week."
1542,P133,C0078,2,"Not good, stopped working after a week."
1543,P117,C0938,5,Amazing quality for the price. Fast delivery.
1544,P131,C0430,4,"Good, but shipping was a bit slow to Guelma."
1545,P109,C0674,1,"Waste of money, totally disappointed."
1546,P120,C0232,2,"Not good, stopped working after a week."
1547,P100,C0249,4,"Works well, satisfied with the purchase."
1548,P123,C0792,5,"Perfect, works exactly as described. Thanks TechStore."
1549,P102,C0127,3,"Average, expected better battery life."
1550,P111,C1113,4,"Good, but shipping was a bit slow to Guelma."
1551,P137,C1142,5,"Perfect, works exactly as described. Thanks TechStore."
1552,P136,C0773,1,"Terrible, do not buy this! Very bad quality."
1553,P116,C0245,4,Nice design but a bit expensive.
1554,P114,C0413,5,"Perfect, works exactly as described. Thanks TechStore."
1555,P127,C0356,4,Nice design but a bit expensive.
1556,P118,C0815,4,Nice design but a bit expensive.
1557,P108,C0924,1,"Waste of money, totally disappointed."
1558,P123,C0391,5,Amazing quality for the price. Fast delivery.
1559,P126,C0183,5,Amazing quality for the price. Fast delivery.
1560,P130,C0569,5,"Excellent product, highly recommended!"
1561,P118,C0709,5,Amazing quality for the price. Fast delivery.
1562,P120,C0612,2,"Not good, stopped working after a week."
1563,P122,C0434,5,"Excellent product, highly recommended!"
1564,P102,C0430,5,"Excellent product, highly recommended!"
1565,P118,C1197,4,"Good, but shipping was a bit slow to Guelma."
1566,P112,C0672,5,"Excellent product, highly recommended!"
1567,P114,C0073,4,Nice design but a bit expensive.
1568,P127,C0775,5,"Perfect, works exactly as described. Thanks TechStore."
1569,P125,C0013,3,"Average, expected better battery life."
1570,P101,C0150,4,"Good, but shipping was a bit slow to Guelma."
1571,P100,C0015,5,Amazing quality for the price. Fast delivery.
1572,P100,C0927,5,Amazing quality for the price. Fast delivery.
1573,P113,C0304,5,"Perfect, works exactly as described. Thanks TechStore."
1574,P100,C1146,4,"Good, but shipping was a bit slow to Guelma."
1575,P123,C0844,5,Amazing quality for the price. Fast delivery.
1576,P110,C0380,4,Nice design but a bit expensive.
1577,P103,C0935,4,Nice design but a bit expensive.
1578,P135,C0956,4,"Works well, satisfied with the purchase."
1579,P126,C0782,1,"Waste of money, totally disappointed."
1580,P114,C0577,1,"Waste of money, totally disappointed."
1581,P107,C0383,4,Nice design but a bit expensive.
1582,P105,C0176,5,"Perfect, works exactly as described. Thanks TechStore."
1583,P135,C0708,1,"Waste of money, totally disappointed."
1584,P110,C0755,1,"Waste of money, totally disappointed."
1585,P111,C1082,4,"Works well, satisfied with the purchase."
1586,P103,C0940,5,"Excellent product, highly recommended!"
1587,P125,C0851,3,"It is okay, nothing special."
1588,P117,C0915,2,"Not good, stopped working after a week."
1589,P115,C0029,3,"Average, expected better battery life."
1590,P129,C0964,1,"Waste of money, totally disappointed."
1591,P115,C0666,4,"Works well, satisfied with the purchase."
1592,P103,C0397,2,"Not good, stopped working after a week."
1593,P124,C1009,4,"Good, but shipping was a bit slow to Guelma."
1594,P120,C0910,1,"Waste of money, totally disappointed."
1595,P119,C0368,3,"Average, expected better battery life."
1596,P127,C0891,2,"Not good, stopped working after a week."
1597,P101,C0834,3,"It is okay, nothing special."
1598,P127,C0012,5,"Excellent product, highly recommended!"
1599,P119,C0661,4,"Works well, satisfied with the purchase."
1600,P124,C0306,4,"Works well, satisfied with the purchase."
1601,P102,C0614,3,"Average, expected better battery life."
1602,P136,C0911,4,"Works well, satisfied with the purchase."
1603,P104,C0894,1,"Terrible, do not buy this! Very bad quality."
1604,P121,C0812,5,"Excellent product, highly recommended!"
1605,P107,C0413,2,"Not good, stopped working after a week."
1606,P119,C1096,2,"Not good, stopped working after a week."
1607,P135,C0385,4,"Good, but shipping was a bit slow to Guelma."
1608,P116,C0490,1,"Waste of money, totally disappointed."
1609,P103,C0306,2,"Not good, stopped working after a week."
1610,P109,C0452,5,"Perfect, works exactly as described. Thanks TechStore."
1611,P120,C0874,5,"Excellent product, highly recommended!"
1612,P113,C0713,4,"Works well, satisfied with the purchase."
1613,P134,C0878,5,"Perfect, works exactly as described. Thanks TechStore."
1614,P131,C0487,3,"Average, expected better battery life."
1615,P133,C0941,4,"Works well, satisfied with the purchase."
1616,P129,C1101,2,"Not good, stopped working after a week."
1617,P121,C0190,1,"Waste of money, totally disappointed."
1618,P132,C0154,3,"It is okay, nothing special."
1619,P116,C0601,4,"Good, but shipping was a bit slow to Guelma."
1620,P114,C0186,5,Amazing quality for the price. Fast delivery.
1621,P132,C1143,5,"Excellent product, highly recommended!"
1622,P119,C0413,5,Amazing quality for the price. Fast delivery.
1623,P104,C0510,5,"Perfect, works exactly as described. Thanks TechStore."
1624,P126,C0359,2,"Not good, stopped working after a week."
1625,P131,C0379,3,"Average, expected better battery life."
1626,P126,C0131,5,Amazing quality for the price. Fast delivery.
1627,P124,C0749,5,"Excellent product, highly recommended!"
1628,P137,C1031,2,"Not good, stopped working after a week."
1629,P131,C0939,5,"Perfect, works exactly as described. Thanks TechStore."
1630,P107,C0040,5,"Perfect, works exactly as described. Thanks TechStore."
1631,P108,C1013,5,"Perfect, works exactly as described. Thanks TechStore."
1632,P129,C0290,3,"Average, expected better battery life."
1633,P130,C1039,3,"It is okay, nothing special."
1634,P132,C0087,2,"Not good, stopped working after a week."
1635,P115,C0315,4,Nice design but a bit expensive.
1636,P120,C0022,5,"Perfect, works exactly as described. Thanks TechStore."
1637,P110,C0248,3,"Average, expected better battery life."
1638,P120,C0182,5,Amazing quality for the price. Fast delivery.
1639,P122,C0057,2,"Not good, stopped working after a week."
1640,P108,C0887,4,"Good, but shipping was a bit slow to Guelma."
1641,P118,C1015,1,"Waste of money, totally disappointed."
1642,P102,C1193,3,"Average, expected better battery life."
1643,P132,C0450,5,"Perfect, works exactly as described. Thanks TechStore."
1644,P105,C0460,4,"Good, but shipping was a bit slow to Guelma."
1645,P103,C0488,5,"Excellent product, highly recommended!"
1646,P130,C0487,5,"Excellent product, highly recommended!"
1647,P109,C0057,3,"It is okay, nothing special."
1648,P132,C0854,4,"Works well, satisfied with the purchase."
1649,P107,C0019,3,"It is okay, nothing special."
1650,P110,C0177,1,"Terrible, do not buy this! Very bad quality."
1651,P136,C0001,3,"It is okay, nothing special."
1652,P100,C0725,4,Nice design but a bit expensive.
1653,P123,C0120,1,"Terrible, do not buy this! Very bad quality."
1654,P128,C0323,4,"Good, but shipping was a bit slow to Guelma."
1655,P133,C0251,1,"Waste of money, totally disappointed."
1656,P109,C0148,5,"Perfect, works exactly as described. Thanks TechStore."
1657,P131,C0083,3,"It is okay, nothing special."
1658,P132,C0024,1,"Terrible, do not buy this! Very bad quality."
1659,P130,C0564,5,"Perfect, works exactly as described. Thanks TechStore."
1660,P115,C0568,3,"It is okay, nothing special."
1661,P137,C0482,5,"Perfect, works exactly as described. Thanks TechStore."
1662,P122,C0340,1,"Waste of money, totally disappointed."
1663,P129,C0005,3,"Average, expected better battery life."
1664,P125,C0259,3,"It is okay, nothing special."
1665,P108,C0317,5,"Perfect, works exactly as described. Thanks TechStore."
1666,P135,C0861,5,"Excellent product, highly recommended!"
1667,P101,C0918,5,Amazing quality for the price. Fast delivery.
1668,P114,C0658,5,"Perfect, works exactly as described. Thanks TechStore."
1669,P131,C0352,4,Nice design but a bit expensive.
1670,P128,C1026,3,"It is okay, nothing special."
1671,P128,C1033,5,"Perfect, works exactly as described. Thanks TechStore."
1672,P110,C1066,3,"It is okay, nothing special."
1673,P133,C0693,5,"Perfect, works exactly as described. Thanks TechStore."
1674,P112,C0048,2,"Not good, stopped working after a week."
1675,P121,C0256,3,"It is okay, nothing special."
1676,P123,C0700,1,"Terrible, do not buy this! Very bad quality."
1677,P130,C0704,2,"Not good, stopped working after a week."
1678,P118,C0456,4,Nice design but a bit expensive.
1679,P104,C0571,1,"Waste of money, totally disappointed."
1680,P134,C0724,3,"Average, expected better battery life."
1681,P129,C0844,3,"It is okay, nothing special."
1682,P101,C0444,4,"Works well, satisfied with the purchase."
1683,P107,C0510,4,"Works well, satisfied with the purchase."
1684,P117,C0420,5,"Excellent product, highly recommended!"
1685,P124,C1199,3,"Average, expected better battery life."
1686,P124,C0722,3,"Average, expected better battery life."
1687,P133,C0673,4,"Good, but shipping was a bit slow to Guelma."
1688,P105,C0948,3,"Average, expected better battery life."
1689,P130,C0791,1,"Waste of money, totally disappointed."
1690,P126,C0309,2,"Not good, stopped working after a week."
1691,P122,C1107,4,"Good, but shipping was a bit slow to Guelma."
1692,P117,C0561,3,"It is okay, nothing special."
1693,P128,C0285,5,"Perfect, works exactly as described. Thanks TechStore."
1694,P113,C0511,5,Amazing quality for the price. Fast delivery.
1695,P103,C0871,4,Nice design but a bit expensive.
1696,P117,C1146,5,"Excellent product, highly recommended!"
1697,P128,C0032,1,"Waste of money, totally disappointed."
1698,P105,C0894,4,"Good, but shipping was a bit slow to Guelma."
1699,P108,C0893,4,"Good, but shipping was a bit slow to Guelma."
1700,P100,C0162,4,Nice design but a bit expensive.
1701,P103,C0491,2,"Not good, stopped working after a week."
1702,P106,C0918,5,"Perfect, works exactly as described. Thanks TechStore."
1703,P136,C1138,1,"Waste of money, totally disappointed."
1704,P126,C0528,2,"Not good, stopped working after a week."
1705,P104,C0033,3,"Average, expected better battery life."
1706,P128,C1135,4,Nice design but a bit expensive.
1707,P100,C0842,3,"It is okay, nothing special."
1708,P127,C0406,1,"Terrible, do not buy this! Very bad quality."
1709,P126,C0377,5,"Excellent product, highly recommended!"
1710,P108,C0639,3,"Average, expected better battery life."
1711,P105,C0966,1,"Waste of money, totally disappointed."
1712,P116,C0918,4,"Good, but shipping was a bit slow to Guelma."
1713,P120,C0006,3,"Average, expected better battery life."
1714,P105,C0390,4,"Works well, satisfied with the purchase."
1715,P113,C1110,3,"Average, expected better battery life."
1716,P129,C0056,1,"Waste of money, totally disappointed."
1717,P127,C0432,5,Amazing quality for the price. Fast delivery.
1718,P129,C0106,4,Nice design but a bit expensive.
1719,P108,C0594,3,"It is okay, nothing special."
1720,P101,C0571,4,"Works well, satisfied with the purchase."
1721,P132,C0020,2,"Not good, stopped working after a week."
1722,P124,C1165,5,Amazing quality for the price. Fast delivery.
1723,P105,C0065,2,"Not good, stopped working after a week."
1724,P131,C0031,4,Nice design but a bit expensive.
1725,P135,C0265,5,Amazing quality for the price. Fast delivery.
1726,P105,C0181,3,"Average, expected better battery life."
1727,P136,C1146,4,Nice design but a bit expensive.
1728,P104,C0585,4,Nice design but a bit expensive.
1729,P100,C0004,3,"It is okay, nothing special."
1730,P131,C0318,5,"Excellent product, highly recommended!"
1731,P101,C1192,4,"Works well, satisfied with the purchase."
1732,P106,C0105,2,"Not good, stopped working after a week."
1733,P107,C1072,1,"Waste of money, totally disappointed."
1734,P121,C0718,5,"Excellent product, highly recommended!"
1735,P133,C0603,3,"Average, expected better battery life."
1736,P116,C0806,5,"Excellent product, highly recommended!"
1737,P117,C0639,5,"Perfect, works exactly as described. Thanks TechStore."
1738,P112,C0035,5,Amazing quality for the price. Fast delivery.
1739,P110,C1076,4,"Works well, satisfied with the purchase."
1740,P126,C0722,4,Nice design but a bit expensive.
1741,P101,C0674,4,Nice design but a bit expensive.
1742,P119,C1144,1,"Terrible, do not buy this! Very bad quality."
1743,P106,C0312,5,Amazing quality for the price. Fast delivery.
1744,P123,C0431,4,Nice design but a bit expensive.
1745,P118,C0141,3,"It is okay, nothing special."
1746,P118,C0869,5,"Perfect, works exactly as described. Thanks TechStore."
1747,P132,C0369,4,Nice design but a bit expensive.
1748,P131,C0496,1,"Waste of money, totally disappointed."
1749,P100,C0024,4,"Good, but shipping was a bit slow to Guelma."
1750,P121,C0956,2,"Not good, stopped working after a week."
1751,P133,C0003,5,"Excellent product, highly recommended!"
1752,P101,C0847,3,"It is okay, nothing special."
1753,P110,C0402,1,"Terrible, do not buy this! Very bad quality."
1754,P122,C0330,5,"Perfect, works exactly as described. Thanks TechStore."
1755,P125,C0012,3,"Average, expected better battery life."
1756,P113,C1141,5,Amazing quality for the price. Fast delivery.
1757,P100,C0802,3,"Average, expected better battery life."
1758,P111,C0274,4,"Works well, satisfied with the purchase."
1759,P116,C0806,4,Nice design but a bit expensive.
1760,P112,C0307,4,"Works well, satisfied with the purchase."
1761,P104,C0152,3,"Average, expected better battery life."
1762,P128,C0669,4,Nice design but a bit expensive.
1763,P118,C0371,1,"Terrible, do not buy this! Very bad quality."
1764,P110,C0759,1,"Waste of money, totally disappointed."
1765,P104,C0960,4,"Good, but shipping was a bit slow to Guelma."
1766,P123,C0502,3,"Average, expected better battery life."
1767,P120,C0691,2,"Not good, stopped working after a week."
1768,P129,C0533,5,Amazing quality for the price. Fast delivery.
1769,P137,C0827,3,"It is okay, nothing special."
1770,P126,C0345,4,Nice design but a bit expensive.
1771,P119,C0137,4,"Works well, satisfied with the purchase."
1772,P106,C0573,5,"Perfect, works exactly as described. Thanks TechStore."
1773,P111,C1116,4,"Good, but shipping was a bit slow to Guelma."
1774,P112,C0810,5,"Perfect, works exactly as described. Thanks TechStore."
1775,P115,C0054,5,"Perfect, works exactly as described. Thanks TechStore."
1776,P120,C0945,5,Amazing quality for the price. Fast delivery.
1777,P113,C0537,5,Amazing quality for the price. Fast delivery.
1778,P122,C0641,5,"Excellent product, highly recommended!"
1779,P130,C0101,2,"Not good, stopped working after a week."
1780,P126,C0241,5,"Excellent product, highly recommended!"
1781,P135,C0814,1,"Terrible, do not buy this! Very bad quality."
1782,P123,C0167,2,"Not good, stopped working after a week."
1783,P136,C0681,2,"Not good, stopped working after a week."
1784,P108,C0768,3,"Average, expected better battery life."
1785,P103,C0261,4,Nice design but a bit expensive.
1786,P111,C0913,3,"It is okay, nothing special."
1787,P134,C0160,2,"Not good, stopped working after a week."
1788,P130,C0318,5,"Perfect, works exactly as described. Thanks TechStore."
1789,P137,C0122,4,"Good, but shipping was a bit slow to Guelma."
1790,P131,C1167,4,"Works well, satisfied with the purchase."
1791,P121,C0124,4,"Works well, satisfied with the purchase."
1792,P110,C0961,4,"Works well, satisfied with the purchase."
1793,P101,C0962,5,Amazing quality for the price. Fast delivery.
1794,P100,C0458,1,"Terrible, do not buy this! Very bad quality."
1795,P115,C0598,4,"Good, but shipping was a bit slow to Guelma."
1796,P118,C0001,1,"Terrible, do not buy this! Very bad quality."
1797,P111,C1059,5,"Perfect, works exactly as described. Thanks TechStore."
1798,P127,C0105,4,Nice design but a bit expensive.
1799,P125,C0534,4,"Good, but shipping was a bit slow to Guelma."
1800,P110,C0604,3,"Average, expected better battery life."
1801,P112,C0308,5,Amazing quality for the price. Fast delivery.
1802,P106,C0656,5,"Perfect, works exactly as described. Thanks TechStore."
1803,P112,C0506,5,"Perfect, works exactly as described. Thanks TechStore."
1804,P101,C0530,3,"It is okay, nothing special."
1805,P122,C0673,3,"It is okay, nothing special."
1806,P132,C0694,1,"Terrible, do not buy this! Very bad quality."
1807,P131,C0359,5,"Excellent product, highly recommended!"
1808,P110,C0240,3,"It is okay, nothing special."
1809,P105,C1187,1,"Waste of money, totally disappointed."
1810,P114,C0286,4,"Good, but shipping was a bit slow to Guelma."
1811,P122,C0565,3,"It is okay, nothing special."
1812,P122,C0712,1,"Terrible, do not buy this! Very bad quality."
1813,P100,C0836,5,"Perfect, works exactly as described. Thanks TechStore."
1814,P109,C0443,5,Amazing quality for the price. Fast delivery.
1815,P133,C0740,1,"Terrible, do not buy this! Very bad quality."
1816,P117,C1050,3,"It is okay, nothing special."
1817,P133,C1030,1,"Terrible, do not buy this! Very bad quality."
1818,P102,C0013,1,"Waste of money, totally disappointed."
1819,P107,C0024,5,Amazing quality for the price. Fast delivery.
1820,P114,C0603,1,"Terrible, do not buy this! Very bad quality."
1821,P109,C0102,4,Nice design but a bit expensive.
1822,P126,C0593,1,"Waste of money, totally disappointed."
1823,P131,C0921,3,"Average, expected better battery life."
1824,P113,C0464,2,"Not good, stopped working after a week."
1825,P100,C1095,4,"Works well, satisfied with the purchase."
1826,P100,C0461,4,"Good, but shipping was a bit slow to Guelma."
1827,P126,C0640,3,"It is okay, nothing special."
1828,P104,C0396,5,Amazing quality for the price. Fast delivery.
1829,P122,C0354,5,Amazing quality for the price. Fast delivery.
1830,P110,C0057,4,Nice design but a bit expensive.
1831,P104,C0385,5,"Excellent product, highly recommended!"
1832,P136,C0688,3,"It is okay, nothing special."
1833,P114,C0349,3,"Average, expected better battery life."
1834,P114,C0264,5,"Perfect, works exactly as described. Thanks TechStore."
1835,P107,C1100,5,"Perfect, works exactly as described. Thanks TechStore."
1836,P102,C0893,1,"Terrible, do not buy this! Very bad quality."
1837,P105,C1036,3,"It is okay, nothing special."
1838,P103,C0160,1,"Waste of money, totally disappointed."
1839,P116,C0574,5,"Excellent product, highly recommended!"
1840,P102,C0628,4,"Good, but shipping was a bit slow to Guelma."
1841,P103,C0888,1,"Terrible, do not buy this! Very bad quality."
1842,P118,C0079,4,Nice design but a bit expensive.
1843,P114,C0301,5,Amazing quality for the price. Fast delivery.
1844,P119,C0190,5,"Excellent product, highly recommended!"
1845,P101,C0028,4,"Works well, satisfied with the purchase."
1846,P117,C0581,1,"Terrible, do not buy this! Very bad quality."
1847,P131,C0184,1,"Terrible, do not buy this! Very bad quality."
1848,P126,C0645,2,"Not good, stopped working after a week."
1849,P112,C0154,4,"Works well, satisfied with the purchase."
1850,P127,C0321,4,Nice design but a bit expensive.
1851,P131,C0165,3,"Average, expected better battery life."
1852,P131,C0739,4,Nice design but a bit expensive.
1853,P110,C0821,1,"Terrible, do not buy this! Very bad quality."
1854,P135,C1040,4,Nice design but a bit expensive.
1855,P132,C0701,1,"Waste of money, totally disappointed."
1856,P132,C0285,2,"Not good, stopped working after a week."
1857,P106,C0891,3,"It is okay, nothing special."
1858,P112,C0845,2,"Not good, stopped working after a week."
1859,P102,C0381,3,"It is okay, nothing special."
1860,P116,C0975,3,"It is okay, nothing special."
1861,P106,C0543,4,Nice design but a bit expensive.
1862,P117,C0556,5,"Perfect, works exactly as described. Thanks TechStore."
1863,P126,C0527,5,"Perfect, works exactly as described. Thanks TechStore."
1864,P111,C0823,2,"Not good, stopped working after a week."
1865,P120,C0310,5,"Excellent product, highly recommended!"
1866,P119,C0132,5,"Perfect, works exactly as described. Thanks TechStore."
1867,P113,C0497,1,"Terrible, do not buy this! Very bad quality."
1868,P134,C0998,1,"Waste of money, totally disappointed."
1869,P113,C0681,1,"Terrible, do not buy this! Very bad quality."
1870,P133,C0615,5,"Perfect, works exactly as described. Thanks TechStore."
1871,P137,C0489,3,"Average, expected better battery life."
1872,P124,C0585,5,"Perfect, works exactly as described. Thanks TechStore."
1873,P115,C0884,5,"Excellent product, highly recommended!"
1874,P102,C1052,1,"Waste of money, totally disappointed."
1875,P101,C0471,5,Amazing quality for the price. Fast delivery.
1876,P137,C0838,5,"Excellent product, highly recommended!"
1877,P128,C1021,3,"It is okay, nothing special."
1878,P118,C0808,4,Nice design but a bit expensive.
1879,P136,C0527,1,"Terrible, do not buy this! Very bad quality."
1880,P110,C0268,1,"Terrible, do not buy this! Very bad quality."
1881,P106,C0465,5,"Perfect, works exactly as described. Thanks TechStore."
1882,P133,C0584,4,"Works well, satisfied with the purchase."
1883,P106,C1091,2,"Not good, stopped working after a week."
1884,P133,C0542,5,"Excellent product, highly recommended!"
1885,P125,C0678,1,"Terrible, do not buy this! Very bad quality."
1886,P124,C0455,4,"Good, but shipping was a bit slow to Guelma."
1887,P122,C1071,1,"Waste of money, totally disappointed."
1888,P108,C0114,4,Nice design but a bit expensive.
1889,P129,C1195,3,"It is okay, nothing special."
1890,P118,C1071,5,"Excellent product, highly recommended!"
1891,P128,C0088,3,"It is okay, nothing special."
1892,P118,C0838,3,"Average, expected better battery life."
1893,P119,C0746,3,"It is okay, nothing special."
1894,P101,C0695,4,"Works well, satisfied with the purchase."
1895,P132,C0448,5,"Excellent product, highly recommended!"
1896,P135,C0582,5,Amazing quality for the price. Fast delivery.
1897,P137,C0462,1,"Waste of money, totally disappointed."
1898,P118,C0801,5,Amazing quality for the price. Fast delivery.
1899,P115,C0369,5,"Perfect, works exactly as described. Thanks TechStore."
1900,P108,C0994,3,"It is okay, nothing special."
1901,P123,C0239,5,"Excellent product, highly recommended!"
1902,P123,C0431,5,Amazing quality for the price. Fast delivery.
1903,P137,C0903,3,"Average, expected better battery life."
1904,P102,C0345,1,"Terrible, do not buy this! Very bad quality."
1905,P121,C1018,5,Amazing quality for the price. Fast delivery.
1906,P134,C0626,1,"Waste of money, totally disappointed."
1907,P104,C0134,1,"Waste of money, totally disappointed."
1908,P132,C0141,1,"Waste of money, totally disappointed."
1909,P107,C0286,3,"It is okay, nothing special."
1910,P112,C0146,4,Nice design but a bit expensive.
1911,P126,C0908,5,Amazing quality for the price. Fast delivery.
1912,P126,C0685,4,"Works well, satisfied with the purchase."
1913,P106,C0431,5,"Perfect, works exactly as described. Thanks TechStore."
1914,P108,C1160,4,"Works well, satisfied with the purchase."
1915,P115,C0519,1,"Waste of money, totally disappointed."
1916,P122,C0057,5,"Excellent product, highly recommended!"
1917,P106,C0088,3,"Average, expected better battery life."
1918,P130,C0845,2,"Not good, stopped working after a week."
1919,P120,C0075,5,"Excellent product, highly recommended!"
1920,P106,C0419,5,Amazing quality for the price. Fast delivery.
1921,P103,C0322,3,"Average, expected better battery life."
1922,P108,C0650,1,"Waste of money, totally disappointed."
1923,P103,C1093,3,"Average, expected better battery life."
1924,P120,C1092,1,"Waste of money, totally disappointed."
1925,P133,C0169,5,Amazing quality for the price. Fast delivery.
1926,P111,C0047,2,"Not good, stopped working after a week."
1927,P109,C1166,3,"It is okay, nothing special."
1928,P132,C0040,4,"Good, but shipping was a bit slow to Guelma."
1929,P129,C0587,3,"It is okay, nothing special."
1930,P113,C0453,5,"Perfect, works exactly as described. Thanks TechStore."
1931,P107,C0328,3,"Average, expected better battery life."
1932,P131,C0208,5,"Excellent product, highly recommended!"
1933,P102,C0821,5,"Perfect, works exactly as described. Thanks TechStore."
1934,P127,C0018,5,"Perfect, works exactly as described. Thanks TechStore."
1935,P104,C0591,4,Nice design but a bit expensive.
1936,P129,C1160,4,"Works well, satisfied with the purchase."
1937,P110,C0794,2,"Not good, stopped working after a week."
1938,P131,C0775,1,"Waste of money, totally disappointed."
1939,P118,C1095,4,Nice design but a bit expensive.
1940,P103,C0814,4,"Good, but shipping was a bit slow to Guelma."
1941,P118,C0296,3,"Average, expected better battery life."
1942,P116,C0374,4,"Works well, satisfied with the purchase."
1943,P103,C0334,1,"Terrible, do not buy this! Very bad quality."
1944,P130,C1165,5,"Perfect, works exactly as described. Thanks TechStore."
1945,P135,C0169,3,"Average, expected better battery life."
1946,P127,C0909,4,"Works well, satisfied with the purchase."
1947,P122,C0594,1,"Waste of money, totally disappointed."
1948,P107,C0920,1,"Terrible, do not buy this! Very bad quality."
1949,P102,C0009,4,Nice design but a bit expensive.
1950,P131,C0782,4,Nice design but a bit expensive.
1951,P113,C1106,1,"Terrible, do not buy this! Very bad quality."
1952,P104,C1016,3,"It is okay, nothing special."
1953,P115,C0960,2,"Not good, stopped working after a week."
1954,P130,C0978,1,"Terrible, do not buy this! Very bad quality."
1955,P126,C0052,4,"Works well, satisfied with the purchase."
1956,P125,C1151,3,"It is okay, nothing special."
1957,P136,C0549,3,"Average, expected better battery life."
1958,P116,C0214,2,"Not good, stopped working after a week."
1959,P113,C0504,5,"Perfect, works exactly as described. Thanks TechStore."
1960,P102,C0651,5,"Perfect, works exactly as described. Thanks TechStore."
1961,P124,C1169,4,Nice design but a bit expensive.
1962,P106,C0995,5,"Excellent product, highly recommended!"
1963,P131,C0050,1,"Terrible, do not buy this! Very bad quality."
1964,P105,C0338,3,"Average, expected better battery life."
1965,P109,C0182,3,"Average, expected better battery life."
1966,P120,C0572,3,"Average, expected better battery life."
1967,P132,C0099,1,"Terrible, do not buy this! Very bad quality."
1968,P127,C0568,5,Amazing quality for the price. Fast delivery.
1969,P114,C0992,4,"Good, but shipping was a bit slow to Guelma."
1970,P127,C0828,1,"Terrible, do not buy this! Very bad quality."
1971,P109,C1110,5,"Perfect, works exactly as described. Thanks TechStore."
1972,P105,C0939,3,"It is okay, nothing special."
1973,P121,C0993,4,"Good, but shipping was a bit slow to Guelma."
1974,P118,C0914,1,"Waste of money, totally disappointed."
1975,P117,C0501,5,"Perfect, works exactly as described. Thanks TechStore."
1976,P133,C0023,1,"Terrible, do not buy this! Very bad quality."
1977,P130,C0995,4,"Good, but shipping was a bit slow to Guelma."
1978,P112,C0494,3,"It is okay, nothing special."
1979,P118,C0914,4,Nice design but a bit expensive.
1980,P125,C1151,2,"Not good, stopped working after a week."
1981,P127,C0588,1,"Waste of money, totally disappointed."
1982,P116,C0510,3,"It is okay, nothing special."
1983,P117,C0383,1,"Waste of money, totally disappointed."
1984,P112,C0634,2,"Not good, stopped working after a week."
1985,P126,C0606,1,"Terrible, do not buy this! Very bad quality."
1986,P133,C0758,1,"Terrible, do not buy this! Very bad quality."
1987,P107,C0219,5,Amazing quality for the price. Fast delivery.
1988,P114,C0456,2,"Not good, stopped working after a week."
1989,P135,C0372,5,"Perfect, works exactly as described. Thanks TechStore."
1990,P110,C0285,1,"Waste of money, totally disappointed."
1991,P103,C1139,2,"Not good, stopped working after a week."
1992,P109,C0239,5,"Excellent product, highly recommended!"
1993,P103,C0854,5,"Perfect, works exactly as described. Thanks TechStore."
1994,P126,C0571,1,"Terrible, do not buy this! Very bad quality."
1995,P103,C0889,4,Nice design but a bit expensive.
