Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue
14004,2025-02-23 10:41:00,2,P120,C0342,1,1500.0
14005,2023-09-22 16:43:00,1,P132,C0559,1,38000.0
14006,2024-02-12 17:10:00,4,P124,C0210,1,48000.0
14007,2023-11-19 20:34:00,6,P118,C0145,2,7000.0
14008,2023-12-04 10:16:00,4,P125,C1074,3,13500.0
14009,2025-04-03 11:57:00,8,P120,C1110,1,1500.0
14010,2025-03-30 10:52:00,8,P120,C0715,1,1500.0
14011,2025-02-23 09:10:00,2,P127,C0101,1,9500.0
14012,2023-04-01 13:06:00,11,P121,C1060,2,1600.0
14013,2023-03-10 12:42:00,2,P113,C0431,1,58000.0
14014,2025-02-15 12:45:00,5,P125,C0613,1,4500.0
14015,2023-04-13 10:49:00,11,P137,C0528,2,4400.0
14016,2025-03-27 09:26:00,1,P108,C1162,1,48000.0
14017,2023-09-27 18:15:00,7,P116,C0206,1,145000.0
14018,2024-05-16 17:15:00,1,P121,C1113,1,800.0
14019,2024-11-08 12:29:00,1,P125,C0224,1,4500.0
14020,2024-03-27 12:06:00,3,P120,C0926,2,3000.0
14021,2024-07-23 10:54:00,4,P120,C0555,1,1500.0
14022,2024-08-12 15:14:00,7,P137,C0352,2,4400.0
14023,2025-08-11 10:42:00,7,P137,C0760,5,11000.0
14024,2025-04-10 18:21:00,3,P113,C1145,1,58000.0
14025,2025-06-26 19:02:00,5,P110,C0137,1,24000.0
14026,2023-06-02 20:09:00,9,P119,C0812,1,2800.0
14027,2023-10-31 19:32:00,3,P112,C1068,1,38000.0
14028,2024-12-12 11:08:00,6,P103,C0367,1,98000.0
14029,2023-07-20 14:53:00,2,P118,C0306,1,3500.0
14030,2023-12-25 18:43:00,3,P118,C0956,1,3500.0
14031,2024-10-04 16:27:00,3,P137,C0263,3,6600.0
14032,2025-12-10 10:19:00,9,P134,C0055,1,28000.0
14033,2025-03-05 11:02:00,3,P118,C0995,1,3500.0
14034,2024-07-14 14:42:00,10,P127,C0768,1,9500.0
14035,2024-09-06 15:22:00,1,P121,C0151,1,800.0
14036,2025-09-08 16:41:00,3,P119,C0396,1,2800.0
14037,2023-03-17 15:01:00,1,P118,C1070,3,10500.0
14038,2023-10-27 14:12:00,1,P137,C1177,2,4400.0
14039,2023-08-25 09:38:00,1,P137,C0532,1,2200.0
14040,2023-11-28 09:28:00,1,P115,C0006,1,230000.0
14041,2023-09-18 09:10:00,2,P115,C0422,1,230000.0
14042,2025-05-15 12:13:00,1,P119,C0529,2,5600.0
14043,2025-12-04 16:52:00,1,P127,C0788,1,9500.0
14044,2024-11-25 18:09:00,8,P120,C0057,1,1500.0
14045,2023-12-19 18:00:00,6,P125,C0792,1,4500.0
14046,2025-03-20 14:50:00,3,P120,C0419,3,4500.0
14047,2023-12-25 15:48:00,7,P120,C0806,5,7500.0
14048,2025-08-12 09:06:00,3,P119,C0798,1,2800.0
14049,2025-12-26 17:24:00,2,P110,C0917,1,24000.0
14050,2023-12-07 12:53:00,5,P135,C1094,1,12000.0
14051,2023-04-14 09:59:00,4,P128,C0666,1,58000.0
14052,2024-10-12 11:46:00,3,P122,C1040,1,68000.0
14053,2023-12-19 11:01:00,4,P102,C0009,1,195000.0
14054,2024-02-21 13:24:00,2,P134,C0372,1,28000.0
14055,2023-12-16 09:34:00,2,P136,C0212,3,7500.0
14056,2024-10-18 13:05:00,5,P118,C1164,3,10500.0
14057,2025-01-22 15:44:00,2,P128,C0942,1,58000.0
14058,2024-09-28 10:30:00,3,P136,C0046,1,2500.0
14059,2024-03-22 12:09:00,7,P112,C0528,1,38000.0
14060,2023-07-16 15:22:00,3,P132,C0021,1,38000.0
14061,2025-03-31 14:54:00,3,P113,C0191,1,58000.0
14062,2025-10-27 19:39:00,7,P125,C0257,2,9000.0
14063,2023-08-03 10:19:00,1,P118,C0382,3,10500.0
14064,2025-09-23 13:20:00,5,P126,C0761,1,24000.0
14065,2023-10-29 13:29:00,3,P136,C0290,1,2500.0
14066,2024-01-28 20:55:00,5,P122,C0307,1,68000.0
14067,2023-08-24 09:23:00,1,P107,C0607,1,65000.0
14068,2025-12-18 13:36:00,2,P136,C1120,1,2500.0
14069,2025-12-26 20:53:00,5,P125,C0288,1,4500.0
14070,2024-10-18 20:01:00,5,P121,C1190,2,1600.0
14071,2024-12-01 09:51:00,12,P135,C0058,1,12000.0
14072,2023-04-07 10:32:00,2,P137,C0200,1,2200.0
14073,2024-05-05 09:35:00,6,P133,C0600,1,45000.0
14074,2025-12-02 13:03:00,3,P127,C1000,1,9500.0
14075,2023-03-16 16:04:00,3,P118,C0821,2,7000.0
14076,2023-07-19 18:59:00,1,P118,C1127,1,3500.0
14077,2024-12-11 18:18:00,3,P123,C0755,1,9500.0
14078,2025-04-13 12:41:00,1,P119,C0679,1,2800.0
14079,2025-09-05 14:22:00,2,P118,C0776,1,3500.0
14080,2023-07-10 14:34:00,2,P113,C1199,1,58000.0
14081,2025-02-07 18:42:00,11,P119,C0039,1,2800.0
14082,2025-12-29 09:02:00,7,P119,C0605,2,5600.0
14083,2023-07-23 13:06:00,4,P135,C0246,1,12000.0
14084,2023-07-11 13:12:00,2,P119,C0709,3,8400.0
14085,2023-09-16 16:04:00,3,P123,C0295,1,9500.0
14086,2024-12-02 16:29:00,5,P125,C0620,1,4500.0
14087,2024-04-01 09:41:00,2,P125,C0211,1,4500.0
14088,2023-05-13 09:48:00,1,P118,C0467,1,3500.0
14089,2023-12-14 12:56:00,5,P120,C0223,2,3000.0
14090,2024-12-22 16:04:00,1,P115,C0222,1,230000.0
14091,2023-04-09 12:24:00,4,P125,C0506,3,13500.0
14092,2023-10-28 20:38:00,6,P133,C0239,1,45000.0
14093,2023-02-23 09:34:00,2,P110,C0637,1,24000.0
14094,2024-09-16 20:42:00,1,P112,C0668,1,38000.0
14095,2024-03-10 20:29:00,1,P134,C0148,1,28000.0
14096,2023-05-01 15:01:00,4,P127,C0349,1,9500.0
14097,2025-02-11 10:48:00,2,P124,C1172,1,48000.0
14098,2023-12-29 19:52:00,3,P124,C0321,1,48000.0
14099,2024-12-02 18:33:00,6,P127,C0876,1,9500.0
14100,2025-09-23 11:46:00,7,P121,C1108,1,800.0
14101,2023-09-20 19:43:00,3,P127,C0580,1,9500.0
14102,2023-03-12 09:34:00,1,P120,C0089,5,7500.0
14103,2025-06-16 12:46:00,6,P136,C0956,1,2500.0
14104,2025-09-09 12:23:00,5,P136,C0733,3,7500.0
14105,2025-04-15 19:24:00,8,P125,C0183,2,9000.0
14106,2023-08-29 18:32:00,2,P136,C0530,2,5000.0
14107,2025-05-14 20:09:00,6,P121,C0304,3,2400.0
14108,2024-11-26 14:48:00,3,P126,C0007,1,24000.0
14109,2024-10-01 11:52:00,1,P132,C0158,1,38000.0
14110,2025-12-22 16:18:00,5,P119,C0270,1,2800.0
14111,2024-10-17 13:27:00,2,P118,C0182,2,7000.0
14112,2023-01-11 15:05:00,2,P120,C0839,1,1500.0
14113,2025-03-19 18:07:00,1,P118,C0166,2,7000.0
14114,2024-11-09 10:03:00,2,P135,C0775,1,12000.0
14115,2024-02-14 15:50:00,8,P137,C0862,1,2200.0
14116,2024-05-16 14:03:00,2,P134,C0575,1,28000.0
14117,2024-12-18 19:37:00,1,P136,C0363,3,7500.0
14118,2024-10-01 12:17:00,5,P121,C0667,3,2400.0
14119,2023-06-23 17:05:00,1,P118,C0086,1,3500.0
14120,2024-09-18 19:40:00,4,P119,C0823,5,14000.0
14121,2023-01-17 11:32:00,11,P127,C0159,1,9500.0
14122,2024-06-24 09:00:00,3,P137,C0972,2,4400.0
14123,2024-07-02 16:28:00,10,P137,C0423,1,2200.0
14124,2024-05-14 14:38:00,4,P123,C0762,1,9500.0
14125,2025-12-27 20:00:00,6,P112,C0285,1,38000.0
14126,2025-11-29 13:22:00,6,P120,C0030,5,7500.0
14127,2024-10-13 16:37:00,9,P109,C0199,1,42000.0
14128,2023-11-29 16:37:00,5,P137,C0411,1,2200.0
14129,2025-04-18 13:19:00,5,P109,C1090,1,42000.0
14130,2025-12-23 16:34:00,4,P108,C0853,1,48000.0
14131,2024-01-11 13:15:00,9,P137,C0661,2,4400.0
14132,2024-12-20 13:28:00,3,P134,C0537,1,28000.0
14133,2024-04-05 13:26:00,3,P118,C0675,1,3500.0
14134,2024-05-12 16:44:00,2,P121,C1139,2,1600.0
14135,2024-12-05 12:52:00,3,P135,C0735,1,12000.0
14136,2024-12-10 10:15:00,2,P137,C0246,1,2200.0
14137,2025-04-29 09:24:00,7,P118,C1151,1,3500.0
14138,2025-05-19 18:05:00,5,P136,C0821,3,7500.0
14139,2024-10-16 20:31:00,5,P118,C0774,3,10500.0
14140,2023-02-12 11:04:00,6,P120,C0044,5,7500.0
14141,2024-07-20 14:42:00,6,P121,C0665,1,800.0
14142,2024-08-01 16:07:00,4,P124,C1015,1,48000.0
14143,2025-02-03 13:11:00,10,P120,C0166,5,7500.0
14144,2024-09-18 12:56:00,3,P137,C0400,1,2200.0
14145,2024-11-06 12:56:00,2,P116,C0044,1,145000.0
14146,2024-01-04 20:17:00,4,P111,C0531,1,185000.0
14147,2025-04-07 13:12:00,2,P127,C0654,1,9500.0
14148,2025-08-29 15:56:00,1,P124,C0196,1,48000.0
14149,2025-12-11 19:26:00,2,P137,C1011,5,11000.0
14150,2025-06-10 14:46:00,4,P135,C0502,1,12000.0
14151,2025-05-13 16:51:00,2,P131,C0249,1,360000.0
14152,2025-07-06 09:15:00,2,P133,C0200,1,45000.0
14153,2025-07-15 20:05:00,7,P118,C0674,1,3500.0
14154,2023-11-30 14:47:00,1,P121,C1196,2,1600.0
14155,2025-04-03 09:17:00,7,P120,C0255,3,4500.0
14156,2024-10-24 11:31:00,9,P123,C0150,1,9500.0
14157,2023-05-10 18:49:00,4,P136,C0952,2,5000.0
14158,2025-02-27 19:16:00,4,P121,C0512,1,800.0
14159,2025-02-15 18:37:00,9,P119,C0058,1,2800.0
14160,2024-03-11 10:05:00,1,P109,C0407,1,42000.0
14161,2023-12-01 10:26:00,3,P122,C0459,1,68000.0
14162,2025-03-24 18:10:00,5,P124,C0213,1,48000.0
14163,2024-10-29 18:55:00,1,P134,C0024,1,28000.0
14164,2025-12-30 15:11:00,4,P110,C0064,1,24000.0
14165,2025-06-15 17:55:00,5,P102,C0969,1,195000.0
14166,2024-10-07 16:06:00,4,P137,C1149,3,6600.0
14167,2023-09-17 10:31:00,10,P125,C0147,3,13500.0
14168,2025-02-25 14:25:00,9,P111,C0830,1,185000.0
14169,2024-06-03 12:05:00,5,P137,C0422,1,2200.0
14170,2025-08-16 17:15:00,4,P137,C0931,1,2200.0
14171,2024-12-05 09:04:00,1,P119,C0426,2,5600.0
14172,2023-05-28 11:13:00,1,P120,C0951,2,3000.0
14173,2024-09-07 20:51:00,7,P125,C1165,2,9000.0
14174,2024-09-24 13:50:00,2,P108,C0885,1,48000.0
14175,2025-08-26 19:30:00,1,P121,C0539,1,800.0
14176,2023-08-26 12:55:00,6,P110,C0891,1,24000.0
14177,2024-03-23 10:49:00,5,P135,C0778,1,12000.0
14178,2023-01-14 10:37:00,2,P137,C0024,1,2200.0
14179,2024-08-01 15:32:00,2,P132,C0404,1,38000.0
14180,2023-02-17 17:40:00,7,P108,C0292,1,48000.0
14181,2023-12-12 13:30:00,7,P120,C0019,2,3000.0
14182,2025-08-19 20:50:00,1,P112,C0924,1,38000.0
14183,2023-03-17 15:14:00,2,P120,C1058,2,3000.0
14184,2023-08-17 11:57:00,5,P120,C0216,2,3000.0
14185,2023-08-21 16:34:00,2,P124,C0005,1,48000.0
14186,2024-11-23 10:31:00,5,P125,C0946,5,22500.0
14187,2025-12-22 17:00:00,4,P125,C0495,3,13500.0
14188,2025-03-07 15:15:00,6,P136,C0076,2,5000.0
14189,2023-08-07 15:40:00,9,P119,C0835,3,8400.0
14190,2024-08-13 17:47:00,4,P137,C0435,2,4400.0
14191,2025-10-04 13:11:00,5,P124,C0824,1,48000.0
14192,2024-11-21 09:35:00,8,P125,C0728,1,4500.0
14193,2024-11-23 19:32:00,9,P134,C1015,1,28000.0
14194,2025-04-25 20:36:00,8,P137,C0421,1,2200.0
14195,2025-06-18 10:10:00,6,P120,C0111,1,1500.0
14196,2023-06-22 18:43:00,1,P134,C0503,1,28000.0
14197,2025-12-27 13:42:00,1,P101,C1007,1,260000.0
14198,2024-05-05 17:20:00,4,P120,C0487,1,1500.0
14199,2024-11-10 15:40:00,7,P120,C0021,5,7500.0
14200,2023-08-20 16:29:00,2,P136,C0188,5,12500.0
14201,2025-07-10 09:40:00,4,P119,C0186,3,8400.0
14202,2025-01-20 10:26:00,4,P136,C0838,1,2500.0
14203,2023-08-20 20:14:00,2,P113,C0694,1,58000.0
14204,2025-04-21 17:33:00,1,P108,C0320,1,48000.0
14205,2023-05-24 13:28:00,6,P120,C0397,1,1500.0
14206,2024-04-12 18:07:00,9,P137,C1052,3,6600.0
14207,2025-11-24 20:56:00,2,P137,C0486,3,6600.0
14208,2024-12-11 15:47:00,8,P102,C0911,1,195000.0
14209,2025-09-01 14:23:00,2,P119,C0439,1,2800.0
14210,2024-05-25 12:08:00,2,P125,C0789,1,4500.0
14211,2025-05-17 16:00:00,9,P121,C0415,1,800.0
14212,2025-07-31 12:38:00,6,P121,C1061,1,800.0
14213,2023-12-03 14:39:00,3,P136,C0203,1,2500.0
14214,2023-10-10 13:12:00,2,P119,C0603,3,8400.0
14215,2023-02-05 14:10:00,11,P137,C0171,1,2200.0
14216,2023-12-07 16:16:00,1,P136,C0611,3,7500.0
14217,2024-08-06 15:51:00,7,P118,C0927,2,7000.0
14218,2025-09-30 13:23:00,4,P137,C0866,1,2200.0
14219,2025-08-01 10:35:00,4,P137,C0091,1,2200.0
14220,2023-03-13 13:37:00,5,P109,C0443,1,42000.0
14221,2024-07-14 09:43:00,5,P127,C0885,1,9500.0
14222,2023-10-06 14:59:00,2,P133,C0693,1,45000.0
14223,2023-10-22 13:09:00,3,P136,C0837,1,2500.0
14224,2023-09-30 15:29:00,1,P134,C0684,1,28000.0
14225,2025-01-28 10:45:00,1,P127,C0245,1,9500.0
14226,2024-12-28 13:32:00,2,P125,C1139,1,4500.0
14227,2025-07-07 12:46:00,3,P118,C0304,3,10500.0
14228,2025-10-25 12:00:00,2,P128,C0561,1,58000.0
14229,2024-04-14 15:18:00,1,P137,C0978,3,6600.0
14230,2025-04-01 17:29:00,5,P119,C0965,1,2800.0
14231,2024-08-20 19:30:00,4,P119,C0911,2,5600.0
14232,2024-07-04 10:47:00,4,P121,C0887,3,2400.0
14233,2024-02-18 09:51:00,3,P125,C0617,1,4500.0
14234,2024-10-22 18:29:00,9,P120,C0754,2,3000.0
14235,2024-08-21 17:46:00,1,P110,C0928,1,24000.0
14236,2025-03-18 16:40:00,2,P119,C0571,2,5600.0
14237,2025-05-02 20:01:00,2,P121,C0134,2,1600.0
14238,2025-02-12 11:00:00,7,P131,C0931,1,360000.0
14239,2025-10-27 09:59:00,5,P133,C0323,1,45000.0
14240,2023-01-27 18:37:00,10,P120,C0752,5,7500.0
14241,2025-03-25 11:38:00,9,P134,C0919,1,28000.0
14242,2025-04-04 15:54:00,10,P112,C1127,1,38000.0
14243,2025-08-10 15:30:00,3,P132,C0489,1,38000.0
14244,2025-10-11 15:20:00,1,P123,C0219,1,9500.0
14245,2023-06-16 14:33:00,10,P104,C0212,1,310000.0
14246,2025-09-13 11:39:00,5,P121,C0322,2,1600.0
14247,2025-09-20 12:49:00,2,P134,C0667,1,28000.0
14248,2023-09-23 10:24:00,7,P125,C0187,5,22500.0
14249,2025-04-07 20:55:00,3,P123,C0222,1,9500.0
14250,2024-05-14 10:36:00,5,P116,C0141,1,145000.0
14251,2025-09-18 20:19:00,4,P122,C1016,1,68000.0
14252,2023-05-04 12:49:00,10,P110,C0287,1,24000.0
14253,2024-09-29 20:23:00,6,P125,C0617,1,4500.0
14254,2024-07-04 20:15:00,3,P109,C0521,1,42000.0
14255,2023-10-30 14:41:00,3,P120,C0692,2,3000.0
14256,2023-11-26 16:10:00,3,P126,C0067,1,24000.0
14257,2024-03-17 20:21:00,4,P134,C0036,1,28000.0
14258,2023-03-05 19:17:00,11,P136,C0034,2,5000.0
14259,2023-04-29 15:39:00,8,P126,C0964,1,24000.0
14260,2025-05-09 16:24:00,4,P121,C0698,3,2400.0
14261,2023-12-26 10:17:00,4,P120,C0226,2,3000.0
14262,2023-02-06 11:47:00,3,P136,C0513,2,5000.0
14263,2024-05-11 18:46:00,5,P114,C0826,1,75000.0
14264,2024-01-19 14:11:00,2,P137,C0042,1,2200.0
14265,2024-12-21 09:51:00,9,P137,C0216,5,11000.0
14266,2023-05-25 16:43:00,4,P135,C0821,1,12000.0
14267,2024-08-04 17:50:00,6,P115,C0266,1,230000.0
14268,2024-10-28 14:06:00,5,P103,C0300,1,98000.0
14269,2025-05-01 19:24:00,3,P118,C0375,1,3500.0
14270,2023-11-15 20:03:00,5,P134,C0452,1,28000.0
14271,2024-11-03 15:16:00,3,P118,C0579,1,3500.0
14272,2023-12-03 19:20:00,9,P118,C0345,1,3500.0
14273,2023-03-25 17:56:00,2,P119,C0255,5,14000.0
14274,2024-11-12 19:37:00,8,P136,C0483,2,5000.0
14275,2023-09-27 16:48:00,1,P119,C0356,2,5600.0
14276,2025-03-05 18:08:00,5,P125,C0608,1,4500.0
14277,2025-12-04 10:01:00,6,P118,C0201,1,3500.0
14278,2024-11-24 14:00:00,2,P124,C0290,1,48000.0
14279,2025-05-13 14:04:00,1,P121,C0722,1,800.0
14280,2024-10-18 12:05:00,11,P118,C0209,5,17500.0
14281,2025-03-06 20:19:00,6,P119,C0527,1,2800.0
14282,2024-08-05 19:24:00,7,P108,C1154,1,48000.0
14283,2023-04-24 17:32:00,3,P136,C0188,3,7500.0
14284,2025-08-07 16:53:00,2,P108,C0506,1,48000.0
14285,2024-05-20 16:08:00,2,P132,C0237,1,38000.0
14286,2023-11-26 14:29:00,2,P134,C0651,1,28000.0
14287,2025-08-06 19:31:00,5,P101,C0609,1,260000.0
14288,2025-07-11 15:33:00,8,P118,C0985,5,17500.0
14289,2024-10-04 20:55:00,5,P121,C1195,1,800.0
14290,2024-10-13 18:21:00,11,P137,C0981,3,6600.0
14291,2023-08-04 10:02:00,6,P134,C1119,1,28000.0
14292,2025-09-22 15:46:00,2,P137,C0297,1,2200.0
14293,2024-07-13 12:52:00,1,P120,C0922,2,3000.0
14294,2023-10-16 12:45:00,3,P119,C0193,1,2800.0
14295,2025-03-26 18:51:00,6,P118,C0204,1,3500.0
14296,2025-04-05 15:19:00,7,P120,C0985,1,1500.0
14297,2023-11-05 17:54:00,5,P125,C0695,3,13500.0
14298,2024-01-28 14:07:00,9,P127,C0197,1,9500.0
14299,2025-10-14 15:13:00,2,P136,C0992,3,7500.0
14300,2025-02-27 11:26:00,2,P121,C1041,2,1600.0
14301,2023-02-13 12:53:00,8,P118,C0894,2,7000.0
14302,2024-03-12 19:11:00,1,P121,C0328,1,800.0
14303,2025-06-26 12:15:00,6,P120,C1128,1,1500.0
14304,2023-04-01 15:22:00,7,P125,C0865,3,13500.0
14305,2023-08-28 18:16:00,1,P119,C1082,1,2800.0
14306,2023-08-10 09:49:00,5,P127,C0846,1,9500.0
14307,2023-04-12 18:54:00,3,P136,C0381,5,12500.0
14308,2023-01-10 18:41:00,2,P123,C0970,1,9500.0
14309,2023-09-21 10:03:00,9,P127,C1119,1,9500.0
14310,2025-02-01 16:25:00,8,P122,C0114,1,68000.0
14311,2024-07-31 20:36:00,3,P123,C0584,1,9500.0
14312,2025-04-14 16:45:00,9,P121,C0451,5,4000.0
14313,2025-06-10 18:19:00,5,P129,C0899,1,68000.0
14314,2024-04-27 20:52:00,2,P134,C0749,1,28000.0
14315,2025-05-20 10:39:00,1,P125,C0282,1,4500.0
14316,2024-11-05 10:28:00,4,P118,C0651,2,7000.0
14317,2024-05-28 14:22:00,9,P120,C0500,1,1500.0
14318,2024-10-20 12:05:00,4,P121,C0263,2,1600.0
14319,2024-01-28 09:29:00,10,P110,C0951,1,24000.0
14320,2025-07-11 20:53:00,10,P125,C0499,3,13500.0
14321,2025-05-10 09:54:00,9,P127,C1089,1,9500.0
14322,2025-12-18 18:07:00,4,P129,C0485,1,68000.0
14323,2024-07-23 10:49:00,7,P121,C1009,1,800.0
14324,2023-01-02 11:16:00,1,P118,C0485,3,10500.0
14325,2025-09-10 16:01:00,7,P101,C0359,1,260000.0
14326,2024-04-21 16:52:00,2,P136,C0468,1,2500.0
14327,2024-09-07 12:11:00,2,P129,C0731,1,68000.0
14328,2024-08-30 13:07:00,6,P133,C0920,1,45000.0
14329,2024-09-29 19:02:00,1,P103,C0835,1,98000.0
14330,2024-05-18 10:06:00,8,P121,C1090,3,2400.0
14331,2024-01-08 10:36:00,1,P118,C0319,2,7000.0
14332,2024-09-19 16:31:00,1,P135,C0741,1,12000.0
14333,2025-04-17 19:40:00,5,P108,C1000,1,48000.0
14334,2023-05-09 09:32:00,9,P119,C0857,2,5600.0
14335,2024-08-21 10:58:00,3,P124,C0929,1,48000.0
14336,2025-03-03 09:36:00,1,P118,C0565,3,10500.0
14337,2025-08-06 12:56:00,2,P137,C0364,3,6600.0
14338,2023-11-27 19:46:00,2,P119,C0072,1,2800.0
14339,2023-08-20 09:14:00,3,P123,C0733,1,9500.0
14340,2024-05-21 13:21:00,3,P123,C0037,1,9500.0
14341,2024-10-23 10:35:00,2,P129,C0156,1,68000.0
14342,2024-10-07 10:04:00,5,P136,C0069,1,2500.0
14343,2025-04-06 16:13:00,2,P109,C0979,1,42000.0
14344,2023-06-13 19:04:00,7,P123,C0870,1,9500.0
14345,2023-09-22 16:17:00,3,P118,C0414,1,3500.0
14346,2025-02-06 12:56:00,2,P108,C0839,1,48000.0
14347,2023-01-18 18:25:00,5,P126,C0399,1,24000.0
14348,2025-01-13 13:56:00,5,P120,C0974,1,1500.0
14349,2025-11-29 13:13:00,1,P125,C0521,3,13500.0
14350,2023-02-08 18:36:00,6,P119,C0963,3,8400.0
14351,2023-10-22 12:39:00,1,P132,C0121,1,38000.0
14352,2024-11-24 16:13:00,9,P123,C0416,1,9500.0
14353,2025-03-31 10:28:00,1,P121,C0342,1,800.0
14354,2025-06-19 16:24:00,4,P104,C0489,1,310000.0
14355,2025-06-27 16:39:00,6,P121,C0984,1,800.0
14356,2023-07-15 09:36:00,4,P119,C0871,5,14000.0
14357,2023-06-06 13:13:00,1,P110,C0233,1,24000.0
14358,2024-07-24 20:46:00,3,P119,C0159,1,2800.0
14359,2023-10-12 10:30:00,7,P108,C0491,1,48000.0
14360,2024-06-28 13:33:00,1,P106,C0096,1,320000.0
14361,2025-02-10 11:09:00,6,P120,C0769,2,3000.0
14362,2023-05-26 16:35:00,7,P120,C0231,5,7500.0
14363,2024-03-07 19:56:00,1,P119,C1122,3,8400.0
14364,2025-01-16 15:43:00,3,P137,C0876,2,4400.0
14365,2024-02-26 17:18:00,7,P119,C0271,1,2800.0
14366,2024-11-10 16:56:00,3,P136,C0164,3,7500.0
14367,2024-07-01 15:45:00,3,P135,C0588,1,12000.0
14368,2025-12-29 14:47:00,9,P120,C0780,2,3000.0
14369,2025-12-07 11:42:00,5,P130,C0278,1,130000.0
14370,2023-01-09 13:59:00,12,P128,C0113,1,58000.0
14371,2025-08-06 09:47:00,1,P124,C1063,1,48000.0
14372,2024-06-24 16:53:00,1,P109,C0665,1,42000.0
14373,2023-05-24 15:32:00,11,P126,C0354,1,24000.0
14374,2025-10-09 14:15:00,11,P127,C0929,1,9500.0
14375,2023-03-06 10:40:00,6,P107,C0767,1,65000.0
14376,2025-04-04 09:57:00,5,P100,C0485,1,125000.0
14377,2024-05-07 14:12:00,6,P119,C1027,1,2800.0
14378,2025-01-26 09:23:00,5,P121,C0919,2,1600.0
14379,2025-07-09 13:27:00,1,P137,C0376,1,2200.0
14380,2025-11-11 10:19:00,3,P118,C0620,3,10500.0
14381,2023-08-29 17:59:00,6,P113,C0638,1,58000.0
14382,2023-05-03 13:52:00,3,P109,C0505,1,42000.0
14383,2024-01-15 10:53:00,1,P118,C0039,1,3500.0
14384,2025-09-30 10:57:00,3,P118,C0094,1,3500.0
14385,2024-07-01 19:13:00,1,P125,C0562,5,22500.0
14386,2023-02-02 12:10:00,1,P113,C0992,1,58000.0
14387,2023-06-04 18:43:00,4,P113,C0811,1,58000.0
14388,2025-04-07 20:16:00,5,P112,C0655,1,38000.0
14389,2023-05-14 15:08:00,2,P136,C0025,1,2500.0
14390,2025-01-26 14:57:00,8,P118,C0161,5,17500.0
14391,2024-05-08 10:38:00,5,P130,C0302,1,130000.0
14392,2023-11-13 17:31:00,5,P110,C0050,1,24000.0
14393,2025-10-24 09:22:00,1,P121,C0156,1,800.0
14394,2025-11-04 09:45:00,2,P115,C0647,1,230000.0
14395,2025-12-29 19:11:00,1,P117,C0188,1,290000.0
14396,2025-09-29 13:00:00,6,P121,C0093,1,800.0
14397,2023-02-14 15:31:00,3,P118,C0222,3,10500.0
14398,2025-08-07 11:04:00,3,P112,C0460,1,38000.0
14399,2024-01-26 09:34:00,1,P119,C0214,3,8400.0
14400,2024-08-31 13:15:00,8,P103,C0723,1,98000.0
14401,2024-06-02 13:58:00,9,P108,C0036,1,48000.0
14402,2023-05-18 16:56:00,11,P137,C0295,3,6600.0
14403,2024-11-16 09:49:00,1,P118,C0826,2,7000.0
14404,2024-09-07 10:16:00,5,P125,C1034,1,4500.0
14405,2023-05-23 16:08:00,7,P134,C0224,1,28000.0
14406,2024-08-30 09:48:00,8,P130,C0242,1,130000.0
14407,2024-12-12 09:19:00,9,P118,C0908,5,17500.0
14408,2024-11-04 18:29:00,3,P121,C1163,2,1600.0
14409,2025-07-28 19:41:00,1,P118,C0351,2,7000.0
14410,2025-05-03 19:34:00,4,P125,C0204,5,22500.0
14411,2023-01-12 19:55:00,2,P121,C0486,2,1600.0
14412,2024-09-06 11:05:00,2,P110,C1004,1,24000.0
14413,2024-07-21 16:32:00,10,P119,C0479,2,5600.0
14414,2024-03-01 19:31:00,2,P122,C0962,1,68000.0
14415,2023-12-30 12:48:00,5,P113,C1193,1,58000.0
14416,2023-02-11 16:50:00,9,P114,C0031,1,75000.0
14417,2025-06-16 15:55:00,8,P121,C0441,2,1600.0
14418,2024-09-22 19:29:00,9,P119,C0580,2,5600.0
14419,2025-11-24 18:45:00,1,P128,C0463,1,58000.0
14420,2025-09-15 10:39:00,8,P121,C0530,2,1600.0
14421,2024-04-15 15:06:00,7,P120,C0935,1,1500.0
14422,2024-03-28 17:07:00,6,P135,C1109,1,12000.0
14423,2024-12-30 16:45:00,6,P121,C1032,5,4000.0
14424,2025-10-22 11:24:00,3,P137,C0661,5,11000.0
14425,2023-04-21 14:44:00,4,P137,C0856,1,2200.0
14426,2025-04-27 15:59:00,4,P123,C1145,1,9500.0
14427,2024-09-14 20:02:00,1,P119,C0930,2,5600.0
14428,2025-03-23 11:49:00,2,P133,C0996,1,45000.0
14429,2023-09-18 17:23:00,7,P118,C0053,1,3500.0
14430,2024-06-26 09:18:00,1,P115,C0651,1,230000.0
14431,2023-02-07 18:27:00,1,P121,C0915,1,800.0
14432,2024-10-27 19:27:00,1,P137,C1145,3,6600.0
14433,2023-05-27 09:46:00,2,P121,C0194,3,2400.0
14434,2025-07-16 10:53:00,1,P102,C0097,1,195000.0
14435,2024-08-31 10:19:00,2,P104,C0280,1,310000.0
14436,2023-03-08 16:53:00,2,P114,C1049,1,75000.0
14437,2023-05-02 14:24:00,2,P133,C1072,1,45000.0
14438,2023-08-12 16:59:00,2,P123,C0720,1,9500.0
14439,2023-10-28 19:27:00,6,P124,C0396,1,48000.0
